"","YEAR_","FIRE_NAME","ALARM_DATE","CONT_DATE","CAUSE","area_burned_km2","DATE","month"
"351",1964,"SYCAMORE CANYON",19640725,0,14,1.85748610837,1964-07-24 17:00:00,"07"
"352",1951,"SIERRA RAILROAD",19510813,0,14,2.6034503847,1951-08-12 17:00:00,"08"
"353",1951,"SMITHS RIDGE",19510601,0,14,17.874978218,1951-05-31 17:00:00,"06"
"354",1920," ",19200000,0,14,9.6530420733,NA,"00"
"355",1958," ",19580000,0,14,3.38501277309,NA,"00"
"356",1958," ",19580000,0,14,0.170614894989,NA,"00"
"357",1958," ",19580000,0,14,0.260343702301,NA,"00"
"358",1959,"SAN ANTONIO",19590730,0,14,1.39129525864,1959-07-29 17:00:00,"07"
"359",1941,"GORMAN NO. 91",19410617,0,14,2.0350149485,1941-06-16 16:00:00,"06"
"360",1941," ",19410000,0,9,0.155786928553,NA,"00"
"361",1974,"GETTY OIL CO.",19747080,0,14,1.46103048771,NA,"70"
"362",1974,"GRAPELINE",19740608,0,14,1.89210886592,1974-06-07 17:00:00,"06"
"363",1990,"BUTTE PG&E #24",19900611,0,14,2.80180339215,1990-06-10 17:00:00,"06"
"364",1998,"GREENRIDGE #6",19980545,0,11,5.61774445127,NA,"05"
"365",1968,"BEAR VALLEY RANCH",19680621,0,14,2.70270270476,1968-06-20 17:00:00,"06"
"366",1968,"COOK PEAK",19680629,0,14,3.58101711599,1968-06-28 17:00:00,"06"
"367",1968,"YANKEE MINE",19680717,0,14,2.01413483065,1968-07-16 17:00:00,"07"
"368",1950,"ANGELS CREEK",19500901,0,14,2.00430125248,1950-08-31 17:00:00,"09"
"369",1950,"BLACK BURN",19500826,0,14,2.63730063551,1950-08-25 17:00:00,"08"
"370",1950,"CARSON FLAT",19500819,0,14,10.7649829595,1950-08-18 17:00:00,"08"
"371",1957,"MITCHELL",19570616,0,14,1.32476303563,1957-06-15 17:00:00,"06"
"372",1957,"MITCHELL",19570625,0,14,3.30687208291,1957-06-24 17:00:00,"06"
"373",1968,"HUGHS",19680922,0,14,3.14048027986,1968-09-21 17:00:00,"09"
"374",2003,"CHINA",20030730,20030801,1,2.06175271757,2003-07-29 17:00:00,"07"
"375",1915," ",19150000,0,9,0.0676560201098,NA,"00"
"376",1915," ",19150000,0,9,0.0821035929461,NA,"00"
"377",1915," ",19150000,0,9,1.09445641344,NA,"00"
"378",1921," ",19210000,0,14,0.349115484161,NA,"00"
"379",1921," ",19210000,0,14,0.138434972573,NA,"00"
"380",1921," ",19210000,0,14,0.29527745938,NA,"00"
"381",1921," ",19210000,0,14,0.653901270514,NA,"00"
"382",1921," ",19210000,0,14,0.483889653977,NA,"00"
"383",1921," ",19210000,0,14,0.510224885181,NA,"00"
"384",1921," ",19210000,0,14,5.41919484739,NA,"00"
"385",1921," ",19210000,0,14,25.6926361404,NA,"00"
"386",1926," ",19260000,0,9,0.137787398725,NA,"00"
"387",1960," ",19600000,0,9,0.106360168521,NA,"00"
"388",1960," ",19600000,0,9,3.70877242179,NA,"00"
"389",1960," ",19600000,0,9,0.538120454576,NA,"00"
"390",1960," ",19600000,0,9,0.0656480650738,NA,"00"
"391",1951,"SYCAMORE",19510707,0,14,29.8952450588,1951-07-06 17:00:00,"07"
"392",1951," ",19510000,0,14,0.813257347636,NA,"00"
"393",1951," ",19510000,0,14,2.56760565555,NA,"00"
"394",1951," ",19510000,0,9,0.28118000845,NA,"00"
"395",1951," ",19510000,0,9,0.217836386793,NA,"00"
"396",1951," ",19510000,0,9,0.31922563145,NA,"00"
"397",1951," ",19510000,0,14,0.160217854208,NA,"00"
"398",1951," ",19510000,0,9,0.757012746545,NA,"00"
"399",1988," ",19880723,0,14,0.713839189975,1988-07-22 17:00:00,"07"
"400",1922," ",19220000,0,9,1.10980704051,NA,"00"
"401",1982," ",19820000,0,1,0.447642019344,NA,"00"
"402",1977,"MITCHELL CANYON",19770800,0,14,19.6637261691,NA,"08"
"403",1946," ",19460000,0,1,0.38366615003,NA,"00"
"404",1946," ",19460000,0,9,0.186452481613,NA,"00"
"405",1946," ",19460000,0,9,0.940116780001,NA,"00"
"406",1979,"HARRIS",19790714,0,14,1.12358456436,1979-07-13 17:00:00,"07"
"407",1979,"MORENO",19790921,0,14,1.19186763663,1979-09-20 17:00:00,"09"
"408",1979,"PYRAMID HILLS",19790522,0,14,2.80844353209,1979-05-21 17:00:00,"05"
"409",1979,"SILVER CREEK RANCH",19791218,0,14,0.913685661148,1979-12-17 16:00:00,"12"
"410",1979,"STATE OF CAL #32",19790701,0,14,9.27812276001,1979-06-30 17:00:00,"07"
"411",1996,"PATTERSON",19960803,0,2,1.92267692358,1996-08-02 17:00:00,"08"
"412",1996,"WESTLEY",19960503,0,2,2.18263806702,1996-05-02 17:00:00,"05"
"413",1997,"MILE",19970000,0,14,4.28489968757,NA,"00"
"414",1997,"TOWER II",19970518,19970623,1,2.14360758218,1997-05-17 17:00:00,"05"
"415",1997,"CASTLE",19970508,19970516,1,0.342210052275,1997-05-07 17:00:00,"05"
"416",1997,"SOUTH LAKE",19970831,19970831,7,0.0680731740923,1997-08-30 17:00:00,"08"
"417",1997,"JACKS",19970808,19970818,1,23.2573826334,1997-08-07 17:00:00,"08"
"418",1997,"ERSKIN",19970519,19970520,2,0.183084983333,1997-05-18 17:00:00,"05"
"419",1997,"THORTON",19970904,19970909,1,0.869823875817,1997-09-03 17:00:00,"09"
"420",1992,"SEBASTAIN",19920504,0,1,4.36108151907,1992-05-03 17:00:00,"05"
"421",1992,"SPARKS",19920520,0,9,1.41109960555,1992-05-19 17:00:00,"05"
"422",1992,"PG&E #11",19920625,0,2,2.64333326612,1992-06-24 17:00:00,"06"
"423",1992,"ORVIS",19920728,0,10,1.06392592088,1992-07-27 17:00:00,"07"
"424",1992,"FRICOT",19920801,0,14,1.06820621693,1992-07-31 17:00:00,"08"
"425",1930," ",19300000,0,14,20.1352105468,NA,"00"
"426",1926," ",19260000,0,1,2.65483486725,NA,"00"
"427",1926," ",19260000,0,1,0.209755489381,NA,"00"
"428",1926," ",19260000,0,1,0.194131388413,NA,"00"
"429",1926," ",19260000,0,1,0.396334222784,NA,"00"
"430",1926," ",19260000,0,1,0.639263538805,NA,"00"
"431",1926," ",19260000,0,1,0.108562697922,NA,"00"
"432",1926," ",19260000,0,1,0.538469930375,NA,"00"
"433",1926," ",19260000,0,1,0.0364635688262,NA,"00"
"434",1926," ",19260000,0,1,0.307395816545,NA,"00"
"435",1926," ",19260000,0,9,0.878778959996,NA,"00"
"436",1926," ",19260000,0,9,0.555338520677,NA,"00"
"437",1926," ",19260000,0,1,0.165643735269,NA,"00"
"438",1926," ",19260000,0,1,0.0150668225774,NA,"00"
"439",1926," ",19260000,0,1,0.0738389047434,NA,"00"
"440",1926," ",19260000,0,1,0.0359567122621,NA,"00"
"441",2004,"CASTLE",20040000,20040000,14,2.30714890399,NA,"00"
"442",2004,"STAGEL",20040000,20040000,14,1.26817737277,NA,"00"
"443",2006,"HUNTER",20060902,20060902,9,0.0580211755628,2006-09-01 17:00:00,"09"
"444",2006,"MARSHES",20060902,0,5,0.0603607391811,2006-09-01 17:00:00,"09"
"445",2006,"CAMANCHE",20060710,20060710,15,0.321314012427,2006-07-09 17:00:00,"07"
"446",1927," ",19270000,0,14,1.84160779794,NA,"00"
"447",1927," ",19270000,0,14,25.3747929035,NA,"00"
"448",1927," ",19270000,0,14,0.386483240173,NA,"00"
"449",1937," ",19370000,0,1,2.17455704234,NA,"00"
"450",1937," ",19370000,0,14,7.23185938893,NA,"00"
"451",1951,"ALLEN FLAT",19510818,0,14,21.7042814366,1951-08-17 17:00:00,"08"
"452",1951,"BURSON",19510718,0,14,10.6347715452,1951-07-17 17:00:00,"07"
"453",1966,"IRON MT.",19660905,0,1,4.45696872955,1966-09-04 17:00:00,"09"
"454",1966," ",19660000,0,1,18.6937926158,NA,"00"
"455",1995,"NOBE",19951119,19951121,5,0.441945314285,1995-11-18 16:00:00,"11"
"456",1995,"BINGO",19950907,19950908,7,0.275212151355,1995-09-06 17:00:00,"09"
"457",1958,"A.E.C. #2",19580530,0,14,4.95025227438,1958-05-29 17:00:00,"05"
"458",1958,"CORALL HOLLOW #5",19580911,0,14,2.75101804599,1958-09-10 17:00:00,"09"
"459",1958,"CROWN LEAD",19580901,0,14,3.81652572509,1958-08-31 17:00:00,"09"
"460",1958,"GUISTO",19581011,0,14,3.31009482976,1958-10-10 16:00:00,"10"
"461",1958,"HALL",19580728,0,14,1.24783246006,1958-07-27 17:00:00,"07"
"462",1929," ",19290000,0,9,0.918868668008,NA,"00"
"463",1929," ",19290000,0,9,0.891129279921,NA,"00"
"464",1929," ",19290000,0,9,1.30571805633,NA,"00"
"465",1924," ",19240000,0,9,2.01742630067,NA,"00"
"466",1910," ",19100000,0,9,3.970946922,NA,"00"
"467",1910," ",19100000,0,9,0.11159794114,NA,"00"
"468",1910," ",19100000,0,9,0.387458511558,NA,"00"
"469",1953,"ORESTIMBA PEAK",19530808,0,14,3.28937772926,1953-08-07 17:00:00,"08"
"470",1953,"P.G.&E. #4",19531021,0,14,3.22555929542,1953-10-20 16:00:00,"10"
"471",1953,"ROADSIDE #1",19530704,0,14,3.01463549124,1953-07-03 17:00:00,"07"
"472",1922," ",19220000,0,1,0.039603172239,NA,"00"
"473",1922," ",19220000,0,1,0.05910384359,NA,"00"
"474",1922," ",19220000,0,9,20.6424123194,NA,"00"
"475",1922," ",19220000,0,9,0.155734003071,NA,"00"
"476",1928," ",19280000,0,9,5.35587058242,NA,"00"
"477",1955,"COMANCHE",19550902,0,14,1.74299536292,1955-09-01 17:00:00,"09"
"478",1955,"HOG MT. R.I.ESCAPE",19550921,0,14,5.53770145625,1955-09-20 17:00:00,"09"
"479",1955,"LOMBARDI",19550810,0,14,1.073625857,1955-08-09 17:00:00,"08"
"480",1975,"THREE BUTTES",19750627,0,14,2.38234831221,1975-06-26 17:00:00,"06"
"481",1975,"W.P.R.R. #3",19750520,0,14,3.62170237102,1975-05-19 17:00:00,"05"
"482",1975,"BOYDE'S GRADE",19750611,0,14,2.43506412937,1975-06-10 17:00:00,"06"
"483",1975,"POLE LINE",19750617,0,14,11.9327106481,1975-06-16 17:00:00,"06"
"484",1962,"ROMERO",19620627,0,14,2.28602803268,1962-06-26 17:00:00,"06"
"485",1962,"FORD ESCAPE",19620729,0,14,2.2752172892,1962-07-28 17:00:00,"07"
"486",1962,"LOCKWOOD",19620828,0,14,4.99893915824,1962-08-27 17:00:00,"08"
"487",1970,"POWERHOUSE",19700531,19700601,3,2.80053735051,1970-05-30 17:00:00,"05"
"488",1970,"JAMES",19700722,19700724,2,6.1186238971,1970-07-21 17:00:00,"07"
"489",1970,"RED MOUNTAIN",19700926,19701003,3,103.163878465,1970-09-25 17:00:00,"09"
"490",1996,"CHALOLO #1",19960818,19960830,7,10.8407484964,1996-08-17 17:00:00,"08"
"491",1996,"PAINT",19960730,19960731,7,0.108262125328,1996-07-29 17:00:00,"07"
"492",1996,"KNOB",19960928,19960928,9,0.209601351597,1996-09-27 17:00:00,"09"
"493",1996,"ROCK #2",19960630,19960630,7,0.0548347256229,1996-06-29 17:00:00,"06"
"494",1996,"MOON",19960828,19960828,7,0.00779243271646,1996-08-27 17:00:00,"08"
"495",1940," ",19400000,0,1,1.45893310839,NA,"00"
"496",1940," ",19400000,0,14,1.22977530038,NA,"00"
"497",1940," ",19400000,0,9,0.533345324309,NA,"00"
"498",1968,"POOPENAUT",19680000,0,9,4.47163868841,NA,"00"
"499",1968,"UNION POINT",19680000,0,9,0.681455817362,NA,"00"
"500",1968,"PAYCHECK",19680000,0,1,0.0884895898983,NA,"00"
"501",1918,"BULL CK",19180612,0,1,0.20660486815,1918-06-11 17:00:00,"06"
"502",1918," ",19180000,0,14,0.150154053263,NA,"00"
"503",1956," ",19560000,0,1,0.03620286632,NA,"00"
"504",2005,"RIVER",20050720,20050720,9,0.0471235306102,2005-07-19 17:00:00,"07"
"505",2005,"BRECK",20050729,20050729,9,0.301304568305,2005-07-28 17:00:00,"07"
"506",2005,"KOA",20050705,20050705,9,0.285406104916,2005-07-04 17:00:00,"07"
"507",2005,"NINE",20050709,20050710,9,4.65263934554,2005-07-08 17:00:00,"07"
"508",2005,"WALKER",20050807,20050807,1,0.166138048246,2005-08-06 17:00:00,"08"
"509",2005,"NORTH",20050724,20050925,1,0.0888798163673,2005-07-23 17:00:00,"07"
"510",2005,"CRAG",20050724,20051015,1,4.7963397226,2005-07-23 17:00:00,"07"
"511",2005,"BLACK ROCK",20050809,20050810,9,0.133863396209,2005-08-08 17:00:00,"08"
"512",1962,"O'BYRNES FERRY ROAD1",19620602,0,14,5.08508748325,1962-06-01 17:00:00,"06"
"513",1962,"PROTHERS",19620620,0,14,1.19154637019,1962-06-19 17:00:00,"06"
"514",1964,"S.P.R.R. #2",19640711,0,14,1.44921945199,1964-07-10 17:00:00,"07"
"515",1964,"WESTERN PACIFIC RR#3",19640712,0,14,0.504445816747,1964-07-11 17:00:00,"07"
"516",1958,"INDIAN PEAK",19581014,0,14,1.74983586561,1958-10-13 16:00:00,"10"
"517",1930," ",19300000,0,14,2.83702320727,NA,"00"
"518",1930," ",19300000,0,14,9.34228008534,NA,"00"
"519",1930," ",19300000,0,14,5.13635219568,NA,"00"
"520",1930," ",19300000,0,14,1.52648360638,NA,"00"
"521",1930," ",19300000,0,9,0.480501945646,NA,"00"
"522",1930," ",19300000,0,9,0.110733493866,NA,"00"
"523",1930," ",19300000,0,9,3.66160173298,NA,"00"
"524",1921," ",19210000,0,14,0.240335674024,NA,"00"
"525",1926," ",19260000,0,1,0.0477727962687,NA,"00"
"526",1998,"BENA",19980628,0,10,2.11935224713,1998-06-27 17:00:00,"06"
"527",1998,"BRECK",19980708,0,7,18.0955552747,1998-07-07 17:00:00,"07"
"528",1939," ",19390000,0,14,61.9692035979,NA,"00"
"529",1939," ",19390000,0,14,1.88170307181,NA,"00"
"530",1939," ",19390000,0,14,142.996462354,NA,"00"
"531",1939," ",19390000,0,1,0.0359547108595,NA,"00"
"532",1945," ",19450000,0,9,6.42930581916,NA,"00"
"533",1945," ",19450000,0,9,0.170970269985,NA,"00"
"534",1911," ",19110000,0,14,3.55544167804,NA,"00"
"535",1911," ",19110000,0,14,2.10121183274,NA,"00"
"536",1911," ",19110000,0,9,1.3650964679,NA,"00"
"537",1911," ",19110000,0,9,4.74110290632,NA,"00"
"538",1911," ",19110000,0,14,13.3332698925,NA,"00"
"539",1911," ",19110000,0,14,4.8822899904,NA,"00"
"540",1911," ",19110000,0,1,1.31860115583,NA,"00"
"541",1911," ",19110000,0,14,0.0956492601072,NA,"00"
"542",1911," ",19110000,0,14,0.233121918893,NA,"00"
"543",1911," ",19110000,0,14,0.412217549323,NA,"00"
"544",1911," ",19110000,0,14,0.352820781092,NA,"00"
"545",1911," ",19110000,0,14,0.181393496783,NA,"00"
"546",1911," ",19110000,0,14,0.256452156236,NA,"00"
"547",1911," ",19110000,0,9,0.177296689777,NA,"00"
"548",2005,"CONVERSE",20050917,20050917,14,0.316671408529,2005-09-16 17:00:00,"09"
"549",1912," ",19120000,0,9,4.50376933439,NA,"00"
"550",1928," ",19280000,0,9,0.17916868549,NA,"00"
"551",1928," ",19280000,0,9,0.814935685408,NA,"00"
"552",1928," ",19280000,0,9,2.80783366762,NA,"00"
"553",1928," ",19280000,0,9,11.8990698681,NA,"00"
"554",1928," ",19280000,0,9,13.611450892,NA,"00"
"555",1928," ",19280000,0,1,0.543682232315,NA,"00"
"556",1928," ",19280000,0,1,0.0254918065329,NA,"00"
"557",1928," ",19280000,0,1,0.0386528774862,NA,"00"
"558",1928," ",19280000,0,9,12.8741972329,NA,"00"
"559",1928," ",19280000,0,9,7.60275227594,NA,"00"
"560",1928," ",19280000,0,1,7.89964186417,NA,"00"
"561",1928," ",19280000,0,9,48.5328776158,NA,"00"
"562",1928," ",19280000,0,9,5.34117850437,NA,"00"
"563",1928," ",19280000,0,9,12.9170149375,NA,"00"
"564",1928," ",19280000,0,9,11.4334862928,NA,"00"
"565",1928," ",19280000,0,9,89.6148327251,NA,"00"
"566",1957," ",19570000,0,1,3.25012532479,NA,"00"
"567",1916," ",19160000,0,9,19.04873414,NA,"00"
"568",1916," ",19160000,0,9,1.55655432122,NA,"00"
"569",1916," ",19160000,0,1,0.0406416469412,NA,"00"
"570",1934,"EDITH LAKE",19340000,0,1,0.0345941546486,NA,"00"
"571",1934,"BALD MOUNTAIN",19340000,0,1,0.120833554404,NA,"00"
"572",1934,"GRAYLING LAKE",19340000,0,1,0.0362101841425,NA,"00"
"573",1951,"PETERSON",19510819,0,14,1.26187093882,1951-08-18 17:00:00,"08"
"574",1951,"PIGEON GULCH",19510728,0,14,5.76900308674,1951-07-27 17:00:00,"07"
"575",1951,"QUAIL MINE",19510710,0,14,0.65848509847,1951-07-09 17:00:00,"07"
"576",1911," ",19110000,0,9,1.12120855721,NA,"00"
"577",1911," ",19110000,0,1,0.149141278233,NA,"00"
"578",1911," ",19110000,0,1,0.633951992758,NA,"00"
"579",1915," ",19150000,0,9,0.512064000332,NA,"00"
"580",2005,"CORRAL WFU",20050814,20050000,1,1.03739260823,2005-08-13 17:00:00,"08"
"581",2006,"JACKSON",20060720,20060720,14,0.422206188661,2006-07-19 17:00:00,"07"
"582",1947," ",19470000,0,9,5.13888781694,NA,"00"
"583",1947," ",19470000,0,9,2.24585927843,NA,"00"
"584",1947," ",19470000,0,1,12.2219822496,NA,"00"
"585",1947," ",19470000,0,1,0.217983350853,NA,"00"
"586",1947," ",19470000,0,14,0.548611669619,NA,"00"
"587",1969,"D. ALBITRE",19691004,0,14,0.949118199646,1969-10-03 17:00:00,"10"
"588",1969,"FRANK NORIEGA",19690705,0,14,0.642118212091,1969-07-04 17:00:00,"07"
"589",1969,"HOG CAMP",19690906,0,14,0.576482191887,1969-09-05 17:00:00,"09"
"590",1969,"SHELL OIL CO.",19690722,0,14,1.3987542407,1969-07-21 17:00:00,"07"
"591",1969,"SULLIVAN RANCH",19690704,0,14,1.93210235337,1969-07-03 17:00:00,"07"
"592",1969,"WILLIAMS RANCH",19690716,0,14,1.09234923006,1969-07-15 17:00:00,"07"
"593",1950,"SAN ANTONE",19500728,0,14,1.64789938061,1950-07-27 17:00:00,"07"
"594",1950,"SCULLY ROAD",19500703,0,14,1.68370082603,1950-07-02 17:00:00,"07"
"595",1950,"SIX MILE CREEK",19500818,0,14,2.18795402576,1950-08-17 17:00:00,"08"
"596",1950,"SNELLING FIRE",19500706,0,14,1.18797798704,1950-07-05 17:00:00,"07"
"597",1950,"WILD CAT ACRES",19500802,0,14,4.81927890476,1950-08-01 17:00:00,"08"
"598",1955," ",19550000,0,14,1.69061179139,NA,"00"
"599",1955," ",19550000,0,14,1.01575483807,NA,"00"
"600",1948," ",19480000,0,9,0.812038188223,NA,"00"
"601",1948," ",19480000,0,9,0.0974621975445,NA,"00"
"602",1948," ",19480000,0,9,0.113893331985,NA,"00"
"603",1948," ",19480000,0,9,1.30918704542,NA,"00"
"604",1948," ",19480000,0,9,0.0609657536829,NA,"00"
"605",1948," ",19480000,0,9,0.0142983307756,NA,"00"
"606",1951," ",19510000,0,1,0.173534218193,NA,"00"
"607",1951," ",19510000,0,9,0.0576707709095,NA,"00"
"608",1951," ",19510000,0,9,0.166432659415,NA,"00"
"609",1951," ",19510000,0,9,4.96399366625,NA,"00"
"610",1951," ",19510000,0,9,1.48749524651,NA,"00"
"611",1992," ",19920000,0,1,0.563042716344,NA,"00"
"612",1961,"WESTERN PACIFIC RR #1",19610614,0,14,1.92624644062,1961-06-13 17:00:00,"06"
"613",1961,"EUCALYPTUS RESORT",19610718,0,14,1.32079557492,1961-07-17 17:00:00,"07"
"614",1961,"LYLES #2",19610819,0,14,5.06019352511,1961-08-18 17:00:00,"08"
"615",1961,"WELDON",19610806,0,14,1.44780710754,1961-08-05 17:00:00,"08"
"616",1940," ",19400000,0,9,16.2363177902,NA,"00"
"617",1940," ",19400000,0,9,1.30702558782,NA,"00"
"618",1940," ",19400000,0,9,1.33958103672,NA,"00"
"619",1927,"P.G. & E.CO MOKELUME",19270430,0,9,4.57652088926,1927-04-29 16:00:00,"04"
"620",1927," ",19270000,0,9,0.0918498826398,NA,"00"
"621",1927," ",19270000,0,14,1.24709064384,NA,"00"
"622",1936," ",19360000,0,9,6.88175184284,NA,"00"
"623",1936," ",19360000,0,9,0.239130187821,NA,"00"
"624",1936," ",19360000,0,9,0.136053460058,NA,"00"
"625",1936," ",19360000,0,9,0.0271756169051,NA,"00"
"626",1948," ",19480000,0,9,3.13301388733,NA,"00"
"627",1931," ",19310000,0,14,3.15863039924,NA,"00"
"628",1931," ",19310000,0,1,28.9965194957,NA,"00"
"629",1931," ",19310000,0,14,2.891165654,NA,"00"
"630",1931," ",19310000,0,14,26.9135180592,NA,"00"
"631",1931," ",19310000,0,1,1.97295399698,NA,"00"
"632",1951,"BUZZARD",19510722,0,14,2.16341849768,1951-07-21 17:00:00,"07"
"633",1951,"CAMP NINE",19510817,0,14,5.66404648458,1951-08-16 17:00:00,"08"
"634",1951,"COULTERVILLE",19510720,0,14,3.11566444006,1951-07-19 17:00:00,"07"
"635",1951,"DEYOUNG",19510707,0,14,2.12833342942,1951-07-06 17:00:00,"07"
"636",1951,"DRY CREEK FIRE",19510601,0,14,4.3631520359,1951-05-31 17:00:00,"06"
"637",1951,"BRALEY-JONES RANCH",19510604,0,14,1.89426729402,1951-06-03 17:00:00,"06"
"638",1951,"MURPHY",19510708,0,14,9.471672378,1951-07-07 17:00:00,"07"
"639",1910," ",19100000,0,1,1.32959555085,NA,"00"
"640",1910," ",19100000,0,1,8.33508740519,NA,"00"
"641",1910," ",19100000,0,9,0.108021664443,NA,"00"
"642",1945," ",19450000,0,9,4.38929395781,NA,"00"
"643",1945," ",19450000,0,9,2.54189767522,NA,"00"
"644",1945," ",19450000,0,9,2.14489765825,NA,"00"
"645",1911," ",19110000,0,1,0.313406398704,NA,"00"
"646",1911," ",19110000,0,14,0.27188417433,NA,"00"
"647",1932," ",19320000,0,9,0.0936519842126,NA,"00"
"648",1932," ",19320000,0,9,5.376269891,NA,"00"
"649",1932," ",19320000,0,9,4.30443016503,NA,"00"
"650",1932," ",19320000,0,1,0.0543184546007,NA,"00"
"651",1932,"UNKNOWN",19320000,0,14,0.725442545718,NA,"00"
"652",1932,"UNKNOWN",19320000,0,14,4.13696897139,NA,"00"
"653",1955,"BURKETT",19550903,0,14,46.8367894034,1955-09-02 17:00:00,"09"
"654",1955,"BACKBONE",19550823,0,14,1.28365670394,1955-08-22 17:00:00,"08"
"655",1922," ",19220000,0,14,3.22902177707,NA,"00"
"656",1922," ",19220000,0,14,6.03713116276,NA,"00"
"657",1926," ",19260000,0,1,0.0323573644604,NA,"00"
"658",1926," ",19260000,0,9,0.0588976926593,NA,"00"
"659",1926," ",19260000,0,9,0.152431598277,NA,"00"
"660",1941," ",19410000,0,9,0.120778960057,NA,"00"
"661",1941," ",19410000,0,1,12.0209494234,NA,"00"
"662",1941," ",19410000,0,9,3.78108687387,NA,"00"
"663",1923," ",19230000,0,14,1.68076902088,NA,"00"
"664",1923," ",19230000,0,14,0.476367863739,NA,"00"
"665",1923," ",19230000,0,14,0.623207726553,NA,"00"
"666",1923," ",19230000,0,14,0.378109996102,NA,"00"
"667",1923," ",19230000,0,14,97.5938081597,NA,"00"
"668",1923," ",19230000,0,9,0.242252097483,NA,"00"
"669",1923," ",19230000,0,9,3.13234206399,NA,"00"
"670",1923," ",19230000,0,9,1.35099089958,NA,"00"
"671",1949," ",19490000,0,14,0.509006001034,NA,"00"
"672",1949," ",19490000,0,9,0.0435037011616,NA,"00"
"673",1949," ",19490000,0,9,0.0364591984637,NA,"00"
"674",1949," ",19490000,0,1,0.117737592318,NA,"00"
"675",1949," ",19490000,0,9,0.434675172561,NA,"00"
"676",1949," ",19490000,0,9,4.3229418717,NA,"00"
"677",1949," ",19490000,0,9,0.0413533204863,NA,"00"
"678",1949," ",19490000,0,9,0.0442113867966,NA,"00"
"679",1949," ",19490000,0,9,0.0451601517883,NA,"00"
"680",1949," ",19490000,0,9,0.183555912552,NA,"00"
"681",1949," ",19490000,0,9,1.58533225259,NA,"00"
"682",1949," ",19490000,0,1,2.37590691824,NA,"00"
"683",1997,"LEWIS",19970613,0,2,1.35492589757,1997-06-12 17:00:00,"06"
"684",1900,"DEER",19000000,0,14,0.682927860094,NA,"00"
"685",1924,"MOKELUMNE RIVER",19240801,0,9,9.9093541205,1924-07-31 16:00:00,"08"
"686",1924,"CABLE #2",19240519,0,9,0.361502934049,1924-05-18 16:00:00,"05"
"687",1962,"HAWKINS",19620523,0,14,2.18045553689,1962-05-22 17:00:00,"05"
"688",1962,"LIGHTNING #2",19620926,0,14,1.26573103962,1962-09-25 17:00:00,"09"
"689",1962,"ROADSIDE #5",19620808,0,14,3.64617602172,1962-08-07 17:00:00,"08"
"690",1980," ",19800000,0,1,0.0764192414218,NA,"00"
"691",1980," ",19800000,0,1,0.0759431540927,NA,"00"
"692",1958,"ROCKY HILL",19580728,0,14,1.58522634127,1958-07-27 17:00:00,"07"
"693",1958,"WOODLAKE MTN.",19580728,0,14,3.11399300772,1958-07-27 17:00:00,"07"
"694",1957,"KATES-BUNNING",19570817,0,14,3.0731258446,1957-08-16 17:00:00,"08"
"695",2003,"SLIDE BLUF",20030825,20031231,1,0.132514984429,2003-08-24 17:00:00,"08"
"696",2003,"WILLIAMS",20030728,20031231,1,14.0511712397,2003-07-27 17:00:00,"07"
"697",2003,"GIANT",20030729,20031213,1,1.11479470759,2003-07-28 17:00:00,"07"
"698",1900,"BEAL FUEL BREAK",19000000,0,14,2.99058496432,NA,"00"
"699",1922," ",19220000,0,14,4.77842569565,NA,"00"
"700",1922," ",19220000,0,14,4.49000925325,NA,"00"
"701",1922," ",19220000,0,14,101.239618013,NA,"00"
"702",1922," ",19220000,0,14,9.84332954374,NA,"00"
"703",1922," ",19220000,0,14,6.21608802841,NA,"00"
"704",1922," ",19220000,0,14,0.773012167658,NA,"00"
