FID_,YEAR_,STATE,UNIT_ID,FIRE_NUM,FIRE_NAME,AGENCY,ALARM_DATE,CONT_DATE,C_METHOD,CAUSE,INC_NUM,OBJECTIVE,COMMENTS,REPORT_AC,GIS_ACRES,Shape_Leng,Shape_Area
,1925,CA,SNF,6, ,USF,19250000,0,0,1,0,1, ,0,40.3432999,1568.265668,163263.7264
,1925,CA,SNF,7, ,USF,19250000,0,0,1,0,1, ,0,72.4456024,2098.680196,293177.0532
,1925,CA,SQF,99, ,USF,19250000,0,0,1,0,1, ,0,46.9091988,2229.162818,189834.8851
,1925,CA,SQF,16, ,USF,19250000,0,0,1,0,1, ,0,23.0564003,1221.969533,93306.04554
,1926,CA,SQF,128, ,USF,19260000,0,0,1,0,1, ,0,8.5133104,714.0041695,34452.13203
,1926,CA,SQF,96, ,USF,19260000,0,0,9,0,1, ,0,60.5486984,2253.591483,245032.0146
,1926,CA,SQF,119, ,USF,19260000,0,0,9,0,1, ,0,396.1589966,6629.505358,1603199.852
,1926,CA,SQF,117, ,USF,19260000,0,0,9,0,1, ,0,1552.76001,16584.28339,6283780.745
,1926,CA,SQF,66, ,USF,19260000,0,0,1,0,1, ,0,5956.830078,28660.4029,24106437.89
,1927,CA,LPF,5, ,USF,19270000,0,0,9,0,1, ,0,213.2030029,4083.790846,862800.3569
,1927,CA,LPF,3, ,USF,19270000,0,0,9,0,1, ,0,7557.180176,23127.50981,30582820.9
,1964,CA,FKU,84,P.G.&E. #16,CDF,19640726,0,0,14,0,1, ,0,349.3309937,5109.177292,1413692.016
,1915,CA,SNF,1, ,USF,19150000,0,0,14,0,1, ,0,51.7487984,2086.165345,209419.801
,1916,CA,LPF,32, ,USF,19160000,0,0,9,0,1, ,0,353.8980103,5105.630418,1432173.813
,1916,CA,LPF,8, ,USF,19160000,0,0,14,0,1, ,0,46.0969009,1730.812517,186547.4416
,1960,CA,SNF,1, ,USF,19600000,0,0,14,0,1, ,0,50.7947998,2292.656082,205559.055
,1960,CA,SNF,2, ,USF,19600000,0,0,1,0,1, ,0,78.9725037,2427.572649,319590.3634
,1920,CA,SQF,7, ,USF,19200000,0,0,9,0,1, ,0,3.6117799,496.5391148,14616.35948
,1920,CA,SQF,5, ,USF,19200000,0,0,9,0,1, ,0,512.2139893,5715.852974,2072857.796
,1912,CA,SQF,13, ,USF,19120000,0,0,9,0,1, ,0,5379.060059,23187.10026,21768280.37
,1912,CA,SQF,4, ,USF,19120000,0,0,1,0,1, ,0,1369.550049,11861.78922,5542353.566
,1947,CA,SQF,16, ,USF,19470000,0,0,9,0,1, ,0,55.3955002,1876.833149,224177.4323
,1947,CA,SQF,4, ,USF,19470000,0,0,1,0,1, ,0,40.2518005,1900.374722,162893.177
,1947,CA,SQF,38, ,USF,19470000,0,0,9,0,1, ,0,150.1519928,4153.250143,607642.2188
,1947,CA,SQF,3, ,USF,19470000,0,0,1,0,1, ,0,140.0559998,3090.841205,566786.576
,1947,CA,SQF,8, ,USF,19470000,0,0,1,0,1, ,0,15.8415003,1068.806745,64108.43784
,1947,CA,SQF,18, ,USF,19470000,0,0,9,0,1, ,0,880.2940063,8475.973205,3562423.14
,1926,CA,SNF,2, ,USF,19260000,0,0,14,0,1, ,0,1945.51001,18814.38384,7873215.923
,1926,CA,SNF,3, ,USF,19260000,0,0,14,0,1, ,0,1714.640015,15172.94148,6938884.606
,1926,CA,SNF,4, ,USF,19260000,0,0,9,0,1, ,0,540.4840088,6185.711966,2187262.033
,1926,CA,SNF,5, ,USF,19260000,0,0,1,0,1, ,0,604.1099854,6460.771896,2444747.73
,1926,CA,SNF,6, ,USF,19260000,0,0,14,0,1, ,0,4395.209961,20961.58623,17786776.12
,1926,CA,SNF,7, ,USF,19260000,0,0,1,0,1, ,0,423.696991,5917.208939,1714639.124
,1926,CA,SQF,3, ,USF,19260000,0,0,9,0,1, ,0,4.28269,645.8092483,17331.44905
,1926,CA,SQF,37, ,USF,19260000,0,0,1,0,1, ,0,258.3280029,4406.587676,1045417.979
,1926,CA,SQF,125, ,USF,19260000,0,0,9,0,1, ,0,29.2451,1809.557612,118350.9225
,1926,CA,SQF,4, ,USF,19260000,0,0,9,0,1, ,0,918.382019,8659.686992,3716561.441
,1934,CA,SQF,24, ,USF,19340000,0,0,1,0,1, ,0,970.6719971,9793.483356,3928169.094
,1934,CA,SQF,71, ,USF,19340000,0,0,9,0,1, ,0,2896.209961,16799.31205,11720540.11
,1934,CA,SQF,25, ,USF,19340000,0,0,1,0,1, ,0,6.08706,648.5976696,24633.46667
,1934,CA,SQF,53, ,USF,19340000,0,0,1,0,1, ,0,20.5625992,1119.860857,83213.90045
,1934,CA,SQF,49, ,USF,19340000,0,0,9,0,1, ,0,140.7339935,3796.283627,569530.877
,1934,CA,SQF,43, ,USF,19340000,0,0,1,0,1, ,0,385.5450134,5325.858123,1560243.391
,1934,CA,SQF,3, ,USF,19340000,0,0,9,0,1, ,0,6.2617102,602.7868609,25340.24799
,1934,CA,SQF,48, ,USF,19340000,0,0,9,0,1, ,0,187.1109924,3455.952019,757210.1526
,1934,CA,SQF,18, ,USF,19340000,0,0,9,0,1, ,0,1730.630005,11070.49368,7003605.878
,1934,CA,SQF,44,SOUTH FORK,USF,19340705,0,0,9,0,1, ,0,2402.790039,15087.53221,9723733.867
,1925,CA,SQF,15, ,USF,19250000,0,0,1,0,1, ,0,8.0297098,690.2238312,32495.08714
,1925,CA,SQF,112, ,USF,19250000,0,0,1,0,1, ,0,627.4990234,7675.556613,2539397.678
,1925,CA,SQF,104, ,USF,19250000,0,0,1,0,1, ,0,8.0011902,738.8124088,32379.67272
,1925,CA,SQF,22, ,USF,19250000,0,0,1,0,1, ,0,75.9470978,2374.396791,307347.092
,1925,CA,SQF,156, ,USF,19250000,0,0,9,0,1, ,0,333.5289917,5550.530204,1349743.445
,1926,CA,SNF,1, ,USF,19260000,0,0,14,0,1, ,0,2601.850098,19277.06344,10529320.08
,1926,CA,SQF,85, ,USF,19260000,0,0,1,0,1, ,0,10.7173996,766.8542515,43371.81791
,1926,CA,SQF,118, ,USF,19260000,0,0,9,0,1, ,0,202.9889984,4398.935348,821468.2236
,1926,CA,SQF,70, ,USF,19260000,0,0,1,0,1, ,0,14969.2998,44348.60894,60578469.28
,1926,CA,SQF,106, ,USF,19260000,0,0,9,0,1, ,0,555.8690186,6430.258477,2249522.681
,1926,CA,SQF,6, ,USF,19260000,0,0,1,0,1, ,0,1363.459961,9321.349961,5517719.604
,1921,CA,SNF,3, ,USF,19210000,0,0,14,0,1, ,0,775.4099731,7551.15304,3137971.611
,1921,CA,SNF,4, ,USF,19210000,0,0,1,0,1, ,0,1258.02002,8693.298622,5091043.044
,1921,CA,SNF,5, ,USF,19210000,0,0,14,0,1, ,0,408.3970032,5408.935565,1652725.696
,1949,CA,YNP,40, ,NPS,19490000,0,0,1,0,1, ,0,44.5057983,1755.228728,180108.6355
,2006,CA,BBD,0,49,BLM,20060728,20060728,6,5,2523,1, ,110,168.7810059,3997.283813,683030.5838
,1937,CA,SQF,1, ,USF,19370000,0,0,9,0,1, ,0,10.3179998,764.7647566,41755.28486
,1937,CA,SQF,11, ,USF,19370000,0,0,9,0,1, ,0,17.8609009,1204.163068,72280.34729
,1938,CA,SQF,86, ,USF,19380000,0,0,9,0,1, ,0,108.8840027,2831.126331,440636.6278
,1938,CA,TUU,24,UNKNOWN,CDF,19380000,0,0,14,0,1, ,266.47,266.4769897,5462.354009,1078394.014
,1929,CA,SNF,1, ,USF,19290000,0,0,14,0,1, ,0,3422.580078,17012.73926,13850670.53
,1929,CA,SNF,3, ,USF,19290000,0,0,14,0,1, ,0,26.6159992,1264.219433,107711.1872
,1929,CA,SNF,4, ,USF,19290000,0,0,14,0,1, ,0,133.1560059,3157.901496,538861.5296
,1911,CA,SNF,21, ,USF,19110000,0,0,14,0,1, ,0,39.4244003,1580.406664,159544.973
,1911,CA,SNF,22, ,USF,19110000,0,0,14,0,1, ,0,43.3254013,1656.426038,175331.8662
,1911,CA,SNF,23, ,USF,19110000,0,0,14,0,1, ,0,95.5616989,2346.857316,386724.3974
,1911,CA,SNF,24, ,USF,19110000,0,0,1,0,1, ,0,42.6139984,1601.473369,172452.8881
,1911,CA,SNF,25, ,USF,19110000,0,0,14,0,1, ,0,103.0650024,2794.609197,417088.6545
,1931,CA,SNF,1, ,USF,19310000,0,0,14,0,1, ,0,505.7980042,6294.412282,2046890.877
,1951,CA,AEU,47,PACIFIC MINE,CDF,19510718,0,0,14,0,1, ,0,902.4719849,9196.858941,3652173.54
,1917,CA,LPF,89, ,USF,19170000,0,0,9,0,1, ,0,99.7720032,2436.546412,403763.0774
,1917,CA,LPF,16, ,USF,19170000,0,0,9,0,1, ,0,85.6247025,2256.98584,346510.9509
,1970,CA,SCU,52,CARNEGIE #3,CDF,19700705,0,0,14,0,1, ,0,4389.779785,22068.19588,17764814.24
,1970,CA,SCU,43,COPPER MTN.,CDF,19700725,0,0,14,0,1, ,0,2499.780029,16876.81872,10116249.85
,1991,CA,KNP,63,SILLIMANCR,NPS,19910912,19911206,8,1,63,2, ,13,62.9794998,2321.792847,254869.0796
,2005,CA,SNF,17,DUMP,USF,20050801,20050801,6,9,0,1, ,15,22.9762993,2109.823096,92981.77895
,1948,CA,SQF,29, ,USF,19480000,0,0,9,0,1, ,0,11.4708996,1062.37876,46421.04597
,1932,CA,SNF,6, ,USF,19320000,0,0,9,0,1, ,0,146.5319977,2955.222549,592992.0527
,1910,CA,SQF,1, ,USF,19100000,0,0,14,0,1, ,0,597.7490234,6563.507899,2419005.766
,1924,CA,SNF,2, ,USF,19240000,0,0,14,0,1, ,0,11590.2002,36463.00652,46904022.56
,1924,CA,SNF,3, ,USF,19240000,0,0,14,0,1, ,0,800.4799805,6809.712119,3239428.896
,1924,CA,SNF,4, ,USF,19240000,0,0,14,0,1, ,0,10310.09961,30978.88388,41723455.34
,1924,CA,SNF,5, ,USF,19240000,0,0,14,0,1, ,0,1055.939941,9442.449467,4273232.969
,1924,CA,SNF,6, ,USF,19240000,0,0,14,0,1, ,0,1296.959961,8987.006831,5248620.345
,1924,CA,SNF,7, ,USF,19240000,0,0,1,0,1, ,0,544.5380249,6538.981392,2203668.634
,1924,CA,SNF,8, ,USF,19240000,0,0,9,0,1, ,0,5202.700195,23555.6809,21054590.54
,1924,CA,SNF,9, ,USF,19240000,0,0,1,0,1, ,0,4076.719971,17218.00494,16497897.36
,1924,CA,SNF,10, ,USF,19240000,0,0,14,0,1, ,0,159.5130005,3311.18671,645527.6047
,1924,CA,SNF,11, ,USF,19240000,0,0,14,0,1, ,0,105.6660004,2714.778452,427615.3592
,1924,CA,SNF,12, ,USF,19240000,0,0,14,0,1, ,0,233.2740021,3809.30683,944025.8469
,1941,CA,LPF,200, ,USF,19410000,0,0,14,0,1, ,0,557.2390137,5788.66429,2255064.468
,1941,CA,LPF,10, ,USF,19410000,0,0,9,0,1, ,0,195.9609985,3990.722103,793027.0014
,1955,CA,SQF,43, ,USF,19550000,0,0,9,0,1, ,0,37.918499,1478.497468,153450.6643
,1955,CA,SQF,28,UNKNOWN,USF,19550000,0,0,14,0,1, ,368.34,368.3429871,7024.100054,1490633.215
,1917,CA,ENF,000070C9, ,USF,19170000,0,0,1,0,1, ,0,2050.840088,12801.54979,8299452.53
,1921,CA,SQF,8, ,USF,19210000,0,0,1,0,1, ,0,99.1449966,2630.69403,401225.4977
,1921,CA,SQF,21, ,USF,19210000,0,0,9,0,1, ,0,42.5517998,1582.992749,172200.9766
,1921,CA,SQF,4, ,USF,19210000,0,0,1,0,1, ,0,38.5978012,1632.443814,156199.742
,1921,CA,SQF,68, ,USF,19210000,0,0,1,0,1, ,0,61.3432999,1923.311598,248247.601
,1921,CA,SQF,47, ,USF,19210000,0,0,1,0,1, ,0,4.7646599,552.1694454,19281.89874
,1921,CA,SQF,38, ,USF,19210000,0,0,1,0,1, ,0,485.625,6412.105301,1965255.98
,1921,CA,SQF,16, ,USF,19210000,0,0,9,0,1, ,0,177.7339935,3447.015079,719264.6585
,1921,CA,SQF,15, ,USF,19210000,0,0,9,0,1, ,0,13171.7002,66606.20717,53304049.69
,1921,CA,SQF,46, ,USF,19210000,0,0,9,0,1, ,0,220.9320068,4373.899934,894080.1871
,1921,CA,SQF,23, ,USF,19210000,0,0,9,0,1, ,0,676.8980103,6294.60098,2739310.663
,1921,CA,SQF,71, ,USF,19210000,0,0,9,0,1, ,0,124.7860031,3074.041606,504989.7668
,1977,CA,SQF,80,BONITA,USF,19770801,19770809,8,1,0,1, ,7586,7428.069824,26705.06064,30060330.49
,1977,CA,SQF,130, ,USF,19770000,0,0,9,0,1, ,0,1527.130005,15246.11788,6180080.26
,1977,CA,SQF,103,BEAR TRAP,USF,19770814,19770817,8,9,0,1, ,3097,4044.709961,35306.35386,16368349.17
,1980,CA,MMU,265,RODUNER #2,CDF,19800819,0,0,14,846,1, ,0,170.4309998,3789.383366,689711.5491
,1980,CA,MMU,266,RODUNER #3,CDF,19800819,0,0,14,846,1, ,0,6.6984701,639.9490886,27107.72684
,1980,CA,SCU,266,RUSH,CDF,19800728,0,0,14,1227,1, ,0,520.8579712,8348.221157,2107837.314
,1932,CA,STF,463, ,USF,19320000,0,0,14,0,1, ,0,573.9000244,6538.448719,2322490.886
,1932,CA,SNF,1, ,USF,19320000,0,0,9,0,1, ,0,1171.040039,10289.93841,4739030.94
,1961,CA,AEU,51,HIGHWAY 88 NO.1,CDF,19610722,0,0,14,0,1, ,0,336.3720093,4434.699635,1361248.979
,1961,CA,TCU,81,HUNT,CDF,19610722,0,0,14,0,1, ,0,292.5589905,5308.007855,1183945.669
,1961,CA,AEU,79,IRISH HILL,CDF,19611008,0,0,14,0,1, ,0,732.0130005,9392.556262,2962350.642
,1941,CA,LPF,6, ,USF,19410000,0,0,9,0,1, ,0,1282.949951,8996.841145,5191919.275
,1964,CA,KRN,174,LOUIS V. OLCESE EST.,CCO,19640623,0,0,14,0,1, ,0,268.2810059,6937.534526,1085693.901
,1964,CA,KRN,237,SYCAMORE CANYON,CCO,19640725,0,0,14,0,1, ,0,458.9949951,6613.985264,1857486.108
,1951,CA,TCU,62,SIERRA RAILROAD,CDF,19510813,0,0,14,0,1, ,0,643.3270264,9937.637837,2603450.385
,1951,CA,SCU,2,SMITHS RIDGE,CDF,19510601,0,0,14,0,1, ,0,4417,28815.28789,17874978.22
,1920,CA,LPF,200, ,USF,19200000,0,0,14,0,1, ,0,2385.320068,13528.05895,9653042.073
,1958,CA,SNF,1, ,USF,19580000,0,0,14,0,1, ,0,836.4550171,8751.028012,3385012.773
,1958,CA,SNF,2, ,USF,19580000,0,0,14,0,1, ,0,42.1599007,1906.738613,170614.895
,1958,CA,SNF,3, ,USF,19580000,0,0,14,0,1, ,0,64.3322983,2531.079038,260343.7023
,1959,CA,TCU,116,SAN ANTONIO,CDF,19590730,0,0,14,0,1, ,0,343.7969971,5321.74587,1391295.259
,1941,CA,LAC,0,GORMAN NO. 91,CCO,19410617,0,0,14,0,1, ,0,502.8630066,9806.614139,2035014.948
,1941,CA,SNF,1, ,USF,19410000,0,0,9,0,1, ,0,38.4958,2121.605058,155786.9286
,1974,CA,KRN,389,GETTY OIL CO.,CCO,19747080,0,0,14,2065,1, ,0,361.0289917,5226.360916,1461030.488
,1974,CA,KRN,305,GRAPELINE,CCO,19740608,0,0,14,1538,1, ,0,467.5499878,6815.822278,1892108.866
,1990,CA,AEU,693,BUTTE PG&E #24,CDF,19900611,0,0,14,4325,1, ,0,692.3410034,8644.62384,2801803.392
,1998,CA,SCU,192,GREENRIDGE #6,CDF,19980545,0,0,11,2360,1, ,0,1388.170044,13829.64644,5617744.451
,1968,CA,KRN,237,BEAR VALLEY RANCH,CCO,19680621,0,0,14,0,1, ,0,667.8519897,8914.846951,2702702.705
,1968,CA,KRN,260,COOK PEAK,CCO,19680629,0,0,14,0,1, ,0,884.8889771,12923.26423,3581017.116
,1968,CA,KRN,310,YANKEE MINE,CCO,19680717,0,0,14,0,1, ,0,497.70401,6159.028301,2014134.831
,1950,CA,TCU,73,ANGELS CREEK,CDF,19500901,0,0,14,0,1, ,0,495.2739868,6622.414794,2004301.252
,1950,CA,MMU,59,BLACK BURN,CDF,19500826,0,0,14,0,1, ,0,651.690979,7621.039558,2637300.636
,1950,CA,TCU,61,CARSON FLAT,CDF,19500819,0,0,14,0,1, ,0,2660.090088,19579.19133,10764982.96
,1957,CA,TCU,22,MITCHELL,CDF,19570616,0,0,14,0,1, ,0,327.3559875,6016.312687,1324763.036
,1957,CA,TCU,26,MITCHELL,CDF,19570625,0,0,14,0,1, ,0,817.1459961,10021.99528,3306872.083
,1968,CA,BEU,178,HUGHS,CDF,19680922,0,0,14,0,1, ,0,776.0300293,6853.157163,3140480.28
,2003,CA,SQF,62,CHINA,USF,20030730,20030801,6,1,0,1, ,445.43,509.4700012,14361.12784,2061752.718
,1915,CA,SQF,15, ,USF,19150000,0,0,9,0,1, ,0,16.7182007,1003.181627,67656.02011
,1915,CA,SQF,36, ,USF,19150000,0,0,9,0,1, ,0,20.2882004,1287.732728,82103.59295
,1915,CA,SQF,32, ,USF,19150000,0,0,9,0,1, ,0,270.4460144,4957.387712,1094456.413
,1921,CA,SNF,7, ,USF,19210000,0,0,14,0,1, ,0,86.2683029,2343.67307,349115.4842
,1921,CA,SNF,8, ,USF,19210000,0,0,14,0,1, ,0,34.2080002,1447.802413,138434.9726
,1921,CA,SNF,9, ,USF,19210000,0,0,14,0,1, ,0,72.9646988,2039.977562,295277.4594
,1921,CA,SNF,10, ,USF,19210000,0,0,14,0,1, ,0,161.5829926,3485.49432,653901.2705
,1921,CA,SNF,11, ,USF,19210000,0,0,14,0,1, ,0,119.5719986,2689.897752,483889.654
,1921,CA,SNF,12, ,USF,19210000,0,0,14,0,1, ,0,126.0790024,2705.904377,510224.8852
,1921,CA,SNF,1, ,USF,19210000,0,0,14,0,1, ,0,1339.109985,10625.16349,5419194.847
,1921,CA,SNF,2, ,USF,19210000,0,0,14,0,1, ,0,6348.790039,25943.34137,25692636.14
,1926,CA,SQF,114, ,USF,19260000,0,0,9,0,1, ,0,34.0480003,1364.443389,137787.3987
,1960,CA,SQF,24, ,USF,19600000,0,0,9,0,1, ,0,26.2821999,1305.254224,106360.1685
,1960,CA,SQF,37, ,USF,19600000,0,0,9,0,1, ,0,916.4580078,9169.080698,3708772.422
,1960,CA,SQF,228, ,USF,19600000,0,0,9,0,1, ,0,132.9720001,3407.571208,538120.4546
,1960,CA,SQF,3, ,USF,19600000,0,0,9,0,1, ,0,16.2220001,954.5256485,65648.06507
,1951,CA,FKU,6,SYCAMORE,CDF,19510707,0,0,14,0,1, ,0,7387.279785,29967.48359,29895245.06
,1951,CA,SNF,1, ,USF,19510000,0,0,14,0,1, ,0,200.9600067,4336.126012,813257.3476
,1951,CA,SNF,2, ,USF,19510000,0,0,14,0,1, ,0,634.4689941,7767.430174,2567605.656
,1951,CA,SNF,4, ,USF,19510000,0,0,9,0,1, ,0,69.481102,2783.299379,281180.0085
,1951,CA,SNF,5, ,USF,19510000,0,0,9,0,1, ,0,53.8284988,2565.105303,217836.3868
,1951,CA,SNF,6, ,USF,19510000,0,0,9,0,1, ,0,78.8824005,2728.40824,319225.6314
,1951,CA,SNF,7, ,USF,19510000,0,0,14,0,1, ,0,39.5906982,1759.99295,160217.8542
,1951,CA,SNF,8, ,USF,19510000,0,0,9,0,1, ,0,187.0619965,4601.47518,757012.7465
,1988,CA,FKU,150, ,CDF,19880723,0,0,14,7687,1, ,0,176.3939972,4049.222039,713839.19
,1922,CA,ENF,000028C8, ,USF,19220000,0,0,9,0,1, ,0,274.2390137,3988.096272,1109807.041
,1982,CA,YNP,78, ,NPS,19820000,0,0,1,0,1, ,0,110.6149979,3267.723241,447642.0193
,1977,CA,SCU,0,MITCHELL CANYON,CDF,19770800,0,0,14,0,1, ,0,4859.009766,20068.69736,19663726.17
,1946,CA,SNF,1, ,USF,19460000,0,0,1,0,1, ,0,94.8059998,2586.355021,383666.15
,1946,CA,SNF,2, ,USF,19460000,0,0,9,0,1, ,0,46.0733986,1645.147421,186452.4816
,1946,CA,SNF,3, ,USF,19460000,0,0,9,0,1, ,0,232.3079987,3909.616089,940116.78
,1979,CA,FKU,130,HARRIS,CDF,19790714,0,0,14,4525,1, ,0,277.6440125,5165.003317,1123584.564
,1979,CA,FKU,193,MORENO,CDF,19790921,0,0,14,6305,1, ,0,294.5169983,5561.46455,1191867.637
,1979,CA,FKU,44,PYRAMID HILLS,CDF,19790522,0,0,14,2697,1, ,0,693.9819946,6599.077123,2808443.532
,1979,CA,FKU,242,SILVER CREEK RANCH,CDF,19791218,0,0,14,8134,1, ,0,225.7769928,4382.128139,913685.6611
,1979,CA,FKU,115,STATE OF CAL #32,CDF,19790701,0,0,14,4056,1, ,0,2292.669922,23860.8082,9278122.76
,1996,CA,SCU,248,PATTERSON,CDF,19960803,0,0,2,2223,1, ,0,475.1040039,8691.693478,1922676.924
,1996,CA,SCU,46,WESTLEY,CDF,19960503,0,0,2,1010,1, ,0,539.34198,7206.407623,2182638.067
,1997,CA,MMU,11580,MILE,CDF,19970000,0,0,14,10039,1, ,0,1058.819946,10930.39034,4284899.688
,1997,CA,INF,18,TOWER II,USF,19970518,19970623,8,1,0,1, ,598,529.6970215,7387.934126,2143607.582
,1997,CA,SQF,11,CASTLE,USF,19970508,19970516,8,1,0,1, ,40,84.5618973,2510.871183,342210.0523
,1997,CA,SQF,71,SOUTH LAKE,USF,19970831,19970831,8,7,0,1, ,17,16.8211994,1206.622682,68073.17409
,1997,CA,SQF,67,JACKS,USF,19970808,19970818,8,1,0,1, ,5693,5747.02002,36149.89096,23257382.63
,1997,CA,SQF,21,ERSKIN,USF,19970519,19970520,8,2,0,1, ,18,45.2412987,1670.009082,183084.9833
,1997,CA,SQF,104,THORTON,USF,19970904,19970909,8,1,0,1, ,229,214.9380035,4705.525782,869823.8758
,1992,CA,KRN,0,SEBASTAIN,CCO,19920504,0,0,1,0,1, ,0,1077.650024,11596.56497,4361081.519
,1992,CA,TCU,314,SPARKS,CDF,19920520,0,0,9,2237,1, ,0,348.6900024,4763.91116,1411099.606
,1992,CA,TCU,532,PG&E #11,CDF,19920625,0,0,2,3152,1, ,0,653.1820068,8774.627417,2643333.266
,1992,CA,TCU,680,ORVIS,CDF,19920728,0,0,10,3919,1, ,0,262.9020081,4412.90973,1063925.921
,1992,CA,TCU,696,FRICOT,CDF,19920801,0,0,14,3981,1, ,0,263.9599915,4244.45107,1068206.217
,1930,CA,SNF,2, ,USF,19300000,0,0,14,0,1, ,0,4975.52002,22503.65705,20135210.55
,1926,CA,SQF,126, ,USF,19260000,0,0,1,0,1, ,0,656.0239868,7513.180488,2654834.867
,1926,CA,SQF,40, ,USF,19260000,0,0,1,0,1, ,0,51.8316994,2023.111969,209755.4894
,1926,CA,SQF,51, ,USF,19260000,0,0,1,0,1, ,0,47.9709015,1867.656544,194131.3884
,1926,CA,SQF,52, ,USF,19260000,0,0,1,0,1, ,0,97.9363022,2670.99338,396334.2228
,1926,CA,SQF,53, ,USF,19260000,0,0,1,0,1, ,0,157.9649963,3244.199432,639263.5388
,1926,CA,SQF,67, ,USF,19260000,0,0,1,0,1, ,0,26.8264008,1262.487233,108562.6979
,1926,CA,SQF,7, ,USF,19260000,0,0,1,0,1, ,0,133.0590057,4649.186297,538469.9304
,1926,CA,SQF,54, ,USF,19260000,0,0,1,0,1, ,0,9.0103397,750.0945867,36463.56883
,1926,CA,SQF,17, ,USF,19260000,0,0,1,0,1, ,0,75.959198,2179.935047,307395.8165
,1926,CA,SQF,113, ,USF,19260000,0,0,9,0,1, ,0,217.151001,4077.865,878778.96
,1926,CA,SQF,112, ,USF,19260000,0,0,9,0,1, ,0,137.227005,3339.587396,555338.5207
,1926,CA,SQF,57, ,USF,19260000,0,0,1,0,1, ,0,40.9314995,1627.499592,165643.7353
,1926,CA,SQF,62, ,USF,19260000,0,0,1,0,1, ,0,3.7230899,541.5219956,15066.82258
,1926,CA,SQF,10, ,USF,19260000,0,0,1,0,1, ,0,18.2460003,1077.626211,73838.90474
,1926,CA,SQF,32, ,USF,19260000,0,0,1,0,1, ,0,8.8851004,785.3835611,35956.71226
,2004,CA,TUU,0,CASTLE,CDF,20040000,20040000,8,14,6407,1, ,570.09,570.1090088,9744.819087,2307148.904
,2004,CA,TUU,0,STAGEL,CDF,20040000,20040000,8,14,0,1, ,313.36,313.3729858,5445.56119,1268177.373
,2006,CA,BBD,0,HUNTER,BLM,20060902,20060902,6,9,3196,0, ,11,14.3373003,967.1395803,58021.17556
,2006,CA,CCD,0,MARSHES,BLM,20060902,0,0,5,3152,0, ,0,14.9154997,1081.433527,60360.73918
,2006,CA,AEU,295,CAMANCHE,CDF,20060710,20060710,1,15,11692,1, ,80,79.3983994,2525.758671,321314.0124
,1927,CA,SNF,1, ,USF,19270000,0,0,14,0,1, ,0,455.0710144,8275.126324,1841607.798
,1927,CA,SNF,2, ,USF,19270000,0,0,14,0,1, ,0,6270.25,23950.34982,25374792.9
,1927,CA,SNF,3, ,USF,19270000,0,0,14,0,1, ,0,95.5020981,2522.102983,386483.2402
,1937,CA,SNF,1, ,USF,19370000,0,0,1,0,1, ,0,537.3449707,6164.050262,2174557.042
,1937,CA,SNF,2, ,USF,19370000,0,0,14,0,1, ,0,1787.030029,15038.70488,7231859.389
,1951,CA,MMU,59,ALLEN FLAT,CDF,19510818,0,0,14,0,1, ,0,5363.240234,26114.00263,21704281.44
,1951,CA,TCU,46,BURSON,CDF,19510718,0,0,14,0,1, ,0,2627.909912,15414.98088,10634771.55
,1966,CA,MMU,0000078A,IRON MT.,CDF,19660905,0,0,1,0,1, ,0,1101.339966,8316.162804,4456968.73
,1966,CA,SNF,103, ,USF,19660000,0,0,1,0,1, ,0,4619.339844,23862.35984,18693792.62
,1995,CA,SQF,92,NOBE,USF,19951119,19951121,8,5,0,1, ,94,109.2070007,2816.541639,441945.3143
,1995,CA,SQF,71,BINGO,USF,19950907,19950908,8,7,0,1, ,50,68.0064011,3451.732829,275212.1514
,1958,CA,SCU,000000S4,A.E.C. #2,CDF,19580530,0,0,14,0,1, ,0,1223.229981,14783.04221,4950252.274
,1958,CA,SCU,8,CORALL HOLLOW #5,CDF,19580911,0,0,14,0,1, ,0,679.7910156,8283.089844,2751018.046
,1958,CA,MMU,35,CROWN LEAD,CDF,19580901,0,0,14,0,1, ,0,943.0839844,8923.700853,3816525.725
,1958,CA,MMU,50,GUISTO,CDF,19581011,0,0,14,0,1, ,0,817.9420166,8487.342902,3310094.83
,1958,CA,TCU,7,HALL,CDF,19580728,0,0,14,0,1, ,0,308.3460083,4521.562222,1247832.46
,1929,CA,SQF,1, ,USF,19290000,0,0,9,0,1, ,0,227.0570068,5791.53795,918868.668
,1929,CA,SQF,9, ,USF,19290000,0,0,9,0,1, ,0,220.2030029,4003.878177,891129.2799
,1929,CA,SQF,45, ,USF,19290000,0,0,9,0,1, ,0,322.6499939,4550.198033,1305718.056
,1924,CA,LPF,16, ,USF,19240000,0,0,9,0,1, ,0,498.5169983,5705.470243,2017426.301
,1910,CA,SQF,3, ,USF,19100000,0,0,9,0,1, ,0,981.2420044,13674.40557,3970946.922
,1910,CA,SQF,5, ,USF,19100000,0,0,9,0,1, ,0,27.5764999,1264.293717,111597.9411
,1910,CA,SQF,1, ,USF,19100000,0,0,9,0,1, ,0,95.743103,2869.754626,387458.5116
,1953,CA,SCU,7,ORESTIMBA PEAK,CDF,19530808,0,0,14,0,1, ,0,812.822998,7681.718968,3289377.729
,1953,CA,TCU,85,P.G.&E. #4,CDF,19531021,0,0,14,0,1, ,0,797.0529785,10286.56239,3225559.295
